fragment_id,hypothesis_id,hypothesis_label,hypothesis_ids,signal_id,evidence_id,run_id,sector,axis_group,axis_code,signal_type,demand_phrase,matched_hypothesis_phrase,theory_term_family,indicator_family,semantic_fragment,evidence_surface,semantic_scope,evidence_text_hash,classifier_version,manual_review_status,validity_warning
fragment:signal:f0e1c5b49b89105a59119f0d8c9abfbe52245126ead61532cb896ea667bd4cfb:H3:ede77ed62d5d,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f0e1c5b49b89105a59119f0d8c9abfbe52245126ead61532cb896ea667bd4cfb,evidence:doi:10.3390/su18136767,30178365958-1,living_res,MARINE,M,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,8b870fcca8643caedf8e357f663ecf3f56ab6898801e0deaa089c59cfe03499f,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:f18b95234f508817a9145f9eaab2ee0146d1a5bde74871a228278fe3c751b496:H1:39b05c881dae,H1,Maritimisation Shift,H1,signal:f18b95234f508817a9145f9eaab2ee0146d1a5bde74871a228278fe3c751b496,evidence:doi:10.1016/j.psep.2025.107421,30178365958-1,renewable_energy,MARITIME,T,sustainability_skill,sustainable,techno-economic,,maritime_dominance,sustainable,title,title,14c38441884fe0e7b362c79db1435e8da8ea83eb57c30e36eac1e3e89609cc61,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f19b8303afd438755d17f553f8015392afe37b67b234800520fcfea800fb968e:H3:e233cbd84816,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f19b8303afd438755d17f553f8015392afe37b67b234800520fcfea800fb968e,evidence:doi:10.1051/bioconf/202624503001,30178365958-1,maritime_defence,OCEANIC,O,governance_skill,policy,marine,,marine_ecological,policy,title+subject,title+subject,4c19bd5790e6dd05bcf8d62338a70f37905cf2003000c728f818f649cd7b0b28,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:f1a20547b281483fdd58c0e52e672ed0ea79685d68fbbf47b6197ddf031e8271:H3:3b10d685555b,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f1a20547b281483fdd58c0e52e672ed0ea79685d68fbbf47b6197ddf031e8271,evidence:doi:10.3390/su18020874,30178365958-1,non_living_res,MARINE,M,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,cb08af74306a0ed0a080b190ca87c9b178ebbbcbf5a0376c5fa5f9c5d2581af6,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f1aa62a5bf1b6fe3b554132587af299dbd92eb83c1d4bc11ef39461cc0607d14:H3:3d33c5e0b415,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f1aa62a5bf1b6fe3b554132587af299dbd92eb83c1d4bc11ef39461cc0607d14,evidence:doi:10.31940/ijaste.v10i1.33-55,30178365958-1,r_i,OCEANIC,O,learning_outcome_signal,ects,marine,,marine_ecological,ects,title+subject,title+subject,4799eed07732bd540f0cf0c6cfff47c8947428f16345e33e96572a9996c39bcf,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f1b74802f7550417fe82db682051f9d3aa0e691da857cfae72e0c1e36c58c2b0:H3:e8deacb3075e,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f1b74802f7550417fe82db682051f9d3aa0e691da857cfae72e0c1e36c58c2b0,evidence:doi:10.56578/cis140309,30178365958-1,non_living_res,MARINE,M,learning_outcome_signal,ects,marine,,marine_ecological,ects,title+subject,title+subject,6c254fc942cfd83fedafe01e8f66421d8454ff0239a012d6190968ffd0030f92,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f204c5288968611ebcfce10032b75e7679ac6a74ae0bc53d8e8bdd58bbbde2d1:H3:bc3d8a4ef5ae,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f204c5288968611ebcfce10032b75e7679ac6a74ae0bc53d8e8bdd58bbbde2d1,evidence:doi:10.11594/ijmaber.04.07.25,30178365958-1,non_living_res,MARINE,M,education_training_signal,curriculum,marine,,marine_ecological,curriculum,title+subject,title+subject,4ffafc501f2fbe3828306342fa94d40b8a613d5fcd69f2a4560b154f283a6cad,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f21f8c070776f847bf589555da078227c86f5f2c62ce32e6f70a4bb83e3348d0:H3:846806f0eae1,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f21f8c070776f847bf589555da078227c86f5f2c62ce32e6f70a4bb83e3348d0,evidence:doi:10.3389/fmars.2026.1766628,30178365958-1,blue_biotech,MARINE,M,technical_skill,technology,marine,,marine_ecological,technology,title+subject,title+subject,bc8c70dd6e6b3fce18436e107c334007ceb05b74a1cfad24f78d58626e622e47,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f2404ea61c630cf78b2ebd393f776e050abcef368ca3338c062993c47a4785aa:H3:b44f0def0782,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f2404ea61c630cf78b2ebd393f776e050abcef368ca3338c062993c47a4785aa,evidence:doi:10.3390/environments13080415,30178365958-1,non_living_res,MARINE,M,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,f034b15c7a2a9492884972a4bbf6e676ea63add012dfa70f6791683c09da79ba,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f267c78d4b5a3a789eeb656b77914f00407852008cf53842e1d6ce6198c8edd0:H3:696be82b77fd,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f267c78d4b5a3a789eeb656b77914f00407852008cf53842e1d6ce6198c8edd0,evidence:doi:10.35800/jip.v14i2.68521,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,c6702cfe81cfcaef47dca18e1231b496144c1f478a2568a67ba0a8bb3bc240ee,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f2b7d2becc51eec75dc4e129f27ce906b223518fda9cf2613d7174d95b3282ac:H3:201192fb319e,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f2b7d2becc51eec75dc4e129f27ce906b223518fda9cf2613d7174d95b3282ac,evidence:doi:10.3390/systems14070880,30178365958-1,r_i,OCEANIC,O,digital_skill,digital,ecological,,marine_ecological,digital,title+subject,title+subject,8a475dc9ef0b32ee488b1838d3f1ce41eaf523c3e6acf161391a5aa2d058d071,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f35c8e30200415f370d85fd610c5c3e2d7b524ca1b88e9703a0e83a4ae24f7ce:H3:f9f9ad27d76a,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f35c8e30200415f370d85fd610c5c3e2d7b524ca1b88e9703a0e83a4ae24f7ce,evidence:doi:10.3389/fmars.2024.1347494,30178365958-1,living_res,OCEANIC,O,social_science_skill,social science,marine,,marine_ecological,social science,title+subject,title+subject,a6cd3523c92d394067b4b9c99af3298d87968b67c9e721882fb1d61d908f200b,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f3a32c698eaa0f74c566ae78cbc8ac3c89f42af289bce0d3d5d419089ee56a59:H3:35976d0b4db4,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f3a32c698eaa0f74c566ae78cbc8ac3c89f42af289bce0d3d5d419089ee56a59,evidence:doi:10.1051/bioconf/202622705004/pdf,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,f93df51ea304235d201fe3898f15e5d06877a0a9d8def8d4e24c1f6764fd41b1,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:f3b51f35a9a8dd6522ebc585d7b2429c2430ee2ef47de489ef30634ae3573c83:H3:b3c33b07f31f,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f3b51f35a9a8dd6522ebc585d7b2429c2430ee2ef47de489ef30634ae3573c83,evidence:doi:10.1017/s2047102526100338,30178365958-1,blue_biotech,MARINE,M,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,d4e282623f06b71fae25b33e29755e1986ddabc8db0a5b31adbaf0b6216e9101,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:f3d09d0494f636532c4bb9df3d89eef364402e61b1275cd98fd739b4f1de2d4c:H3:58267f5703f7,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f3d09d0494f636532c4bb9df3d89eef364402e61b1275cd98fd739b4f1de2d4c,evidence:doi:10.1007/s10499-026-02506-1,30178365958-1,blue_biotech,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,97ad1a0e263294fcbb63e9c0dfcbb2ba87b8a5b0dd2e70c16ae09ed385e94331,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:f3d12617389a4396bdcc74e2105292114c3910b5126f2a0457c8cee848b37f96:H3:dd54a0f3b696,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f3d12617389a4396bdcc74e2105292114c3910b5126f2a0457c8cee848b37f96,evidence:doi:10.70102/ijares/v6s3/6-s3-876,30178365958-1,living_res,MARINE,M,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,e536836f82dfda2044626a3993ca529a2245b3f116475298ed365fd471446412,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:f3e1346726ec724fe005ad16bff210c62558b8d9bbbd19dd4c9404e0a4ee6bf8:H3:9c0dfc53ea83,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f3e1346726ec724fe005ad16bff210c62558b8d9bbbd19dd4c9404e0a4ee6bf8,evidence:doi:10.21203/rs.3.rs-9498967/v1,30178365958-1,living_res,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,84cd21da6de42f7655c3a895f6bd86a8e1a0d970437171d344c42b45b4e5084f,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f416c0ea08a9944e6977ce609ff54004be2aabeccb68085d16983d5028912fc2:H3:a9a0213d5065,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f416c0ea08a9944e6977ce609ff54004be2aabeccb68085d16983d5028912fc2,evidence:doi:10.18045/zbefri.2026.1.9,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,sustainability,ecological,,marine_ecological,sustainability,title+subject,title+subject,640d133269733dfa94f90686d490c880136acce09d61ba77219c9213a5488603,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f4545eb5f9f3de8b0e65ba617c5c14adae8c5ffc64a0e17061609b47b7d18c45:H3:e7c2ab94dbfd,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f4545eb5f9f3de8b0e65ba617c5c14adae8c5ffc64a0e17061609b47b7d18c45,evidence:doi:10.56578/cis140202,30178365958-1,maritime_defence,OCEANIC,O,safety_risk_skill,safety,marine,,marine_ecological,safety,title+subject,title+subject,22c0c4be1682d54fcaef2522e3cfac693b846a5bf1649422e224539077c36f19,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:f475f51ca39eed022bc5fb3c76ec19d2b1aa01542f4dfa8338af6dff602aad1f:H3:f06add757d0f,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f475f51ca39eed022bc5fb3c76ec19d2b1aa01542f4dfa8338af6dff602aad1f,evidence:doi:10.3389/fmars.2024.1347494,30178365958-1,living_res,OCEANIC,O,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,a6cd3523c92d394067b4b9c99af3298d87968b67c9e721882fb1d61d908f200b,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:f47b65a6663c544136339f91697ff8e5022b1f8b818fd57552816a41cb89a5c0:H3:a4ae2209409d,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f47b65a6663c544136339f91697ff8e5022b1f8b818fd57552816a41cb89a5c0,evidence:doi:10.3390/tourhosp7020053,30178365958-1,coastal_tourism,OCEANIC,O,social_science_skill,community,marine,,marine_ecological,community,title+subject,title+subject,6459593788347d9f76ff4145cbc79670d1f2cdb4b35820cefa6daa551555d86a,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f47c5995f009674492fc0ebf4c7ac8fecd74e4a30bebb811555b165af8b33015:H3:bf9b9a1baa84,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f47c5995f009674492fc0ebf4c7ac8fecd74e4a30bebb811555b165af8b33015,evidence:doi:10.21203/rs.3.rs-10190204/v1,30178365958-1,coastal_tourism,OCEANIC,O,education_training_signal,education,marine,,marine_ecological,education,title+subject,title+subject,af9013b9454353ba2a98083d478fb1487dd5f1d2fd652b16999e8d46f31dc746,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f4bdd5d1493ddefd931c14519de4a0aae1dc60ba330c2d1e6c6bee1f0aecfd5f:H3:5c84cc6d66ec,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f4bdd5d1493ddefd931c14519de4a0aae1dc60ba330c2d1e6c6bee1f0aecfd5f,evidence:doi:10.1007/978-3-031-60053-1_4,30178365958-1,living_res,MARINE,M,policy_regulation_skill,legal,marine,,marine_ecological,legal,title,title,1a15c2e070f854cfe35ff26b501d59b6419e5ff282a88d75a6e31bd3a56e9a7b,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f4c4175f72df0e593c58b58cff164514c4b532fc8061b2b94c7cc73eea8f86af:H3:1fd7d2e5b656,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f4c4175f72df0e593c58b58cff164514c4b532fc8061b2b94c7cc73eea8f86af,evidence:doi:10.47278/journal.ijab/2026.134,30178365958-1,blue_biotech,MARINE,M,sustainability_skill,climate,marine,,marine_ecological,climate,title+subject,title+subject,9ee7f2119904c1df9b45f6c5f5f05f28f7846816baa9f04f878137ee3a4d0460,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f4f90d1c4233df816082b559098cd1a2fd2408e21f58ed7bf911ead13bf7f748:H3:010ed8cb2054,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f4f90d1c4233df816082b559098cd1a2fd2408e21f58ed7bf911ead13bf7f748,evidence:doi:10.47852/bonviewswt52026516,30178365958-1,blue_biotech,MARINE,M,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,5ef6095b2fbf513a62bbaa397e053a9bae6551fbc7f63c6494db794a76bf3b82,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:f4fb481f87d55a5abaa51be38337120a1b2349b0e502573fa15d7fa6f5bd5a71:H3:552723caf15b,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f4fb481f87d55a5abaa51be38337120a1b2349b0e502573fa15d7fa6f5bd5a71,evidence:doi:10.1016/j.envsci.2023.02.019,30178365958-1,living_res,MARINE,M,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,d3c25a575acc259b5f15d13c0c9b432960228eb35ee49f849331439a8ad1d659,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f5009df51598a9f9ae1c55dc5ac09314383a55c699ff426086db1c398d8bd780:H3:43ec592e3635,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f5009df51598a9f9ae1c55dc5ac09314383a55c699ff426086db1c398d8bd780,evidence:doi:10.1002/lob.70003,30178365958-1,blue_biotech,OCEANIC,O,policy_regulation_skill,law,marine,,marine_ecological,law,title+subject,title+subject,e18af13ca351ac12f253885bdd0dfdc99f93e5936f5a537223696830d54f5528,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f523f500f4b8d9498b21b58f7e117cfe66f533d8457217115167ffce46108bc9:H3:29b2caad9775,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f523f500f4b8d9498b21b58f7e117cfe66f533d8457217115167ffce46108bc9,evidence:doi:10.3389/fmars.2026.1688192,30178365958-1,maritime_defence,OCEANIC,O,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,f0a0a637cccb1a28770622e4f4282625a40d112cff7b552b3665959bc5988504,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:f5304921d52b299966a463a3815c655771a6133960892fae6f3c96ed665fec8a:H3:de58828fad5d,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f5304921d52b299966a463a3815c655771a6133960892fae6f3c96ed665fec8a,evidence:doi:10.51244/ijrsi.2026.1306000119,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,6ba12fd21c347cc3d5904b766a17e8a38dcee14b1cf28a65e729834f7a95d15e,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f565c53608f170de77cbc67079805b879635b580d4492096b23c8129c65f747a:H1:425504fc25ce,H1,Maritimisation Shift,H1,signal:f565c53608f170de77cbc67079805b879635b580d4492096b23c8129c65f747a,evidence:doi:10.3390/su18042071,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,sustainability,oceanic,,oceanic_governance,sustainability,title+subject,title+subject,109214bced9a4186f265a0c34ca47801e357082a5825b296a33de5e8d8740163,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:f565c53608f170de77cbc67079805b879635b580d4492096b23c8129c65f747a:H3:4bbe4df727b1,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f565c53608f170de77cbc67079805b879635b580d4492096b23c8129c65f747a,evidence:doi:10.3390/su18042071,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,sustainability,oceanic,,oceanic_planetary,sustainability,title+subject,title+subject,109214bced9a4186f265a0c34ca47801e357082a5825b296a33de5e8d8740163,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:f5a1e8826382149eb564309ff6ee5cc3ae99138bd3c64d1fd9588d2cfc2b128b:H3:7d9092fe89cf,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f5a1e8826382149eb564309ff6ee5cc3ae99138bd3c64d1fd9588d2cfc2b128b,evidence:doi:10.13057/biodiv/d270140,30178365958-1,living_res,MARINE,M,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title,title,4976ea96784162e353ce55df13565c59b41ccdbdaa4fc8baaa1c775c008c905e,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f5baa78107bbe3acdae11b758676a7573bde79e222a477ec905b639edf85bf3b:H3:cad316a5cf66,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f5baa78107bbe3acdae11b758676a7573bde79e222a477ec905b639edf85bf3b,evidence:doi:10.55583/jtisi.v4i1.2232,30178365958-1,coastal_tourism,OCEANIC,O,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,60e6a00c5f12e769fd7d113aecc50a75afc980b4e486a311c84f6d667b5d2688,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:f6048ddf07f07c748209a222326c428542cd3e7aa065cbfb72ba97bb10754cb1:H3:8813edd6b833,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f6048ddf07f07c748209a222326c428542cd3e7aa065cbfb72ba97bb10754cb1,evidence:doi:10.52403/ijrr.20260513,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,adaptive,marine,,marine_ecological,adaptive,title+subject,title+subject,353257a39d32f2f8cdbf888cb407ace348c9713fe1fbeca60f6164f9e198ddc9,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f636bbc9da0315ff540d8dcbaa1a7e63089953cabfd220fe3c0bd185335295cc:H3:b9a9e3a0f2c8,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f636bbc9da0315ff540d8dcbaa1a7e63089953cabfd220fe3c0bd185335295cc,evidence:doi:10.1007/s13762-026-07323-w,30178365958-1,living_res,MARINE,M,sustainability_skill,sustainable,marine,,marine_ecological,sustainable,title+subject,title+subject,e85c11e8029169e495cfbe47419919a3332239130293ca790f551dfb23cc62e5,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f64b89f600f1143e21c6fce2c14262de6127d3622333a37636d7aa15b728bef6:H3:8652ab040771,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f64b89f600f1143e21c6fce2c14262de6127d3622333a37636d7aa15b728bef6,evidence:doi:10.1007/s43615-026-01050-7,30178365958-1,non_living_res,OCEANIC,O,implicit_competence_demand,expertise,planetary,,oceanic_planetary,expertise,title+subject,title+subject,202843507b4294d6670b66481b1e762cbf5654965d5288a53639affce3a5c941,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f66885660dea8dac36f1ca17de4f33a89388400ebebd68c2880ea138c86952f5:H3:0e3a6d8f1473,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f66885660dea8dac36f1ca17de4f33a89388400ebebd68c2880ea138c86952f5,evidence:doi:10.21203/rs.3.rs-10190204/v1,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,sustainable,marine,,marine_ecological,sustainable,title+subject,title+subject,af9013b9454353ba2a98083d478fb1487dd5f1d2fd652b16999e8d46f31dc746,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f6bb16968e30e92ee55ff433de98aa378f1ad417fd87a4880a78788299b854da:H3:7dcdf1d6d844,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f6bb16968e30e92ee55ff433de98aa378f1ad417fd87a4880a78788299b854da,evidence:doi:10.3390/su18031632,30178365958-1,maritime_defence,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,ea1aca19e78eddd1d6ca69b373635b8478c83c09541ad7716d8b6a8b368f749b,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:f6e7b0eedd3641cc5f4e5b59f80b885f83813ed9913aad8e82a3cc697769aeb2:H3:df23002558dc,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f6e7b0eedd3641cc5f4e5b59f80b885f83813ed9913aad8e82a3cc697769aeb2,evidence:doi:10.1016/j.marpol.2026.107205,30178365958-1,living_res,OCEANIC,O,governance_skill,governance,marine,,marine_ecological,governance,title,title,ec8953d67534af7422115af07dd3d50d6684a3a2ff9323100c6ae526e6941799,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f6f4a7ff0093323a0b72789c7faf0f4adfeeea869c204b1ad4fb0a1b849d9bf9:H3:68b90182e054,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f6f4a7ff0093323a0b72789c7faf0f4adfeeea869c204b1ad4fb0a1b849d9bf9,evidence:doi:10.1007/s44289-024-00038-1,30178365958-1,living_res,OCEANIC,O,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,94801200bf5addbc7dd398fbc07c78c3bbbaeab139a0b3e3c83f4e552f151ee5,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
