title,authors,year,doi,source_id,provider,language,journal,url,source_query,retrieval_timestamp,licence_note
Digital Transformation in Spanish Port System,"Nicoletta González-Cancelas, Alberto Camarero Orive, Javier Vaca Cabrero, Francisco Soler Flores",2024,10.5772/intechopen.1004329,crossref:10.5772/intechopen.1004329,Crossref,,Advances in Digital Transformation - Rise of Ultra-Smart Fully Automated Cyberspace,https://doi.org/10.5772/intechopen.1004329,smart ports digital transformation port operations,2026-07-02T22:31:35.670236+00:00,Crossref open metadata
The Port-City Interface,Olaf Merk,2017,10.4324/9781315601540-7,crossref:10.4324/9781315601540-7,Crossref,,Ports and Networks,https://doi.org/10.4324/9781315601540-7,smart ports digital transformation port operations,2026-07-02T22:31:35.670240+00:00,Crossref open metadata
Smart Port and Virtual Reality/Augmented Reality Technology,"Weijian Mi, Yuan Liu",2022,10.1007/978-981-16-9889-7_8,crossref:10.1007/978-981-16-9889-7_8,Crossref,,Smart Ports,https://doi.org/10.1007/978-981-16-9889-7_8,smart ports digital transformation port operations,2026-07-02T22:31:35.670244+00:00,Crossref open metadata
Port Development Company,Larissa van der Lugt,2017,10.4324/9781315601540-5,crossref:10.4324/9781315601540-5,Crossref,,Ports and Networks,https://doi.org/10.4324/9781315601540-5,smart ports digital transformation port operations,2026-07-02T22:31:35.670248+00:00,Crossref open metadata
Port Management and Institutional Reform,Hercules Haralambides,2017,10.4324/9781315601540-6,crossref:10.4324/9781315601540-6,Crossref,,Ports and Networks,https://doi.org/10.4324/9781315601540-6,smart ports digital transformation port operations,2026-07-02T22:31:35.670251+00:00,Crossref open metadata
"Digital Transformation, Infrastructure and the Paradox of Risk Management: Drivers of Port Logistics Service Performance and Customer Satisfaction in Nigerian Ports : A PLS-SEM Approach","Okafor, Cajethan Onyekachi Okafor, Byungin Park",2025,10.17825/klr.2025.35.5.29,crossref:10.17825/klr.2025.35.5.29,Crossref,,Korean Logistics Research Association,https://doi.org/10.17825/klr.2025.35.5.29,smart ports digital transformation port operations,2026-07-02T22:31:35.670255+00:00,Crossref open metadata
Port Hinterland Relations,"Christa Sys, Thierry Vanelslander",2017,10.4324/9781315601540-10,crossref:10.4324/9781315601540-10,Crossref,,Ports and Networks,https://doi.org/10.4324/9781315601540-10,smart ports digital transformation port operations,2026-07-02T22:31:35.670259+00:00,Crossref open metadata
"Port Definition, Concepts and the Role of Ports in Supply Chains","Michiel Nijdam, Martijn van der Horst",2017,10.4324/9781315601540-2,crossref:10.4324/9781315601540-2,Crossref,,Ports and Networks,https://doi.org/10.4324/9781315601540-2,smart ports digital transformation port operations,2026-07-02T22:31:35.670263+00:00,Crossref open metadata
Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Transformational Organization in Indonesian Container Ports [version 1; peer review: 2 approved with reservations],Unknown,2026,10.5256/f1000research.194303.r460975,crossref:10.5256/f1000research.194303.r460975,Crossref,,,https://doi.org/10.5256/f1000research.194303.r460975,smart ports digital transformation port operations,2026-07-02T22:31:35.670267+00:00,Crossref open metadata
Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Transformational Organization in Indonesian Container Ports [version 1; peer review: 1 approved with reservations],Unknown,2026,10.5256/f1000research.194303.r455641,crossref:10.5256/f1000research.194303.r455641,Crossref,,,https://doi.org/10.5256/f1000research.194303.r455641,smart ports digital transformation port operations,2026-07-02T22:31:35.670270+00:00,Crossref open metadata
Strategic Risk Management in Ports,Unknown,2013,10.4324/9781315850504-32,crossref:10.4324/9781315850504-32,Crossref,,"Risk Management in Port Operations, Logistics and Supply Chain Security",https://doi.org/10.4324/9781315850504-32,smart ports digital transformation port operations,2026-07-02T22:31:35.670274+00:00,Crossref open metadata
"Ships’ Size, Ports’ Size: A New Era Ahead",Maria G. Burns,2018,10.4324/9781315275215-6,crossref:10.4324/9781315275215-6,Crossref,,Port Management and Operations,https://doi.org/10.4324/9781315275215-6,smart ports digital transformation port operations,2026-07-02T22:31:35.670277+00:00,Crossref open metadata
Smart and Sustainable Ports: Tools for Implementing Port Community Systems: Appendices,Unknown,2023,10.18235/0005042,crossref:10.18235/0005042,Crossref,,,https://doi.org/10.18235/0005042,smart ports digital transformation port operations,2026-07-02T22:31:35.670281+00:00,Crossref open metadata
Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Transformational Organization in Indonesian Container Ports,"Buyung Pramitra, Mochammad Al Musadieq, Tri Wulida Afrianty, Teuku Noerman",2026,10.12688/f1000research.176261.1,crossref:10.12688/f1000research.176261.1,Crossref,,F1000Research,https://doi.org/10.12688/f1000research.176261.1,smart ports digital transformation port operations,2026-07-02T22:31:35.670285+00:00,Crossref open metadata
Ports as a Bridge to Maritime and Offshore Energy Activities,Maria G. Burns,2018,10.4324/9781315275215-11,crossref:10.4324/9781315275215-11,Crossref,,Port Management and Operations,https://doi.org/10.4324/9781315275215-11,smart ports digital transformation port operations,2026-07-02T22:31:35.670289+00:00,Crossref open metadata
"Smart ports in Poland: The digital transformation of maritime logistics on the example of the ports of Gdańsk, Gdynia, and Szczecin–Świnoujście","Weronika Kosek, Norbert Chamier-Gliszczynski, Tomasz Królikowski",2025,10.1016/j.procs.2025.09.659,crossref:10.1016/j.procs.2025.09.659,Crossref,,Procedia Computer Science,https://doi.org/10.1016/j.procs.2025.09.659,smart ports digital transformation port operations,2026-07-02T22:31:35.670293+00:00,Crossref open metadata
"Port Competition in Historical Perspective, 1648–2000",Hein A. M. Klemann,2017,10.4324/9781315601540-18,crossref:10.4324/9781315601540-18,Crossref,,Ports and Networks,https://doi.org/10.4324/9781315601540-18,smart ports digital transformation port operations,2026-07-02T22:31:35.670297+00:00,Crossref open metadata
Smart Ports: Exploring the Role of Ai and Iot in Port Sustainability,"Charilaos Christodoulou Raftis, Edwin van Hassel",2025,10.2139/ssrn.5382301,crossref:10.2139/ssrn.5382301,Crossref,,,https://doi.org/10.2139/ssrn.5382301,smart ports digital transformation port operations,2026-07-02T22:31:35.670303+00:00,Crossref open metadata
Smart Port Breakwater Design and Construction,"Reece F. Shaw, Thomas J. Goreau",2016,10.1061/9780784479919.089,crossref:10.1061/9780784479919.089,Crossref,,Ports 2016,https://doi.org/10.1061/9780784479919.089,smart ports digital transformation port operations,2026-07-02T22:31:35.670309+00:00,Crossref open metadata
ISPS Code Implementation in Ports: Costs and Related Financing,Unknown,2013,10.4324/9781315850504-30,crossref:10.4324/9781315850504-30,Crossref,,"Risk Management in Port Operations, Logistics and Supply Chain Security",https://doi.org/10.4324/9781315850504-30,smart ports digital transformation port operations,2026-07-02T22:31:35.670313+00:00,Crossref open metadata
The Labour Market of Port-Cities,"Jaap de Koning, Kees Zandvliet, Arie Gelderblom",2017,10.4324/9781315601540-22,crossref:10.4324/9781315601540-22,Crossref,,Ports and Networks,https://doi.org/10.4324/9781315601540-22,smart ports digital transformation port operations,2026-07-02T22:31:35.670317+00:00,Crossref open metadata
Digital Transformation in Hospitality Operations: Evaluating the Effectiveness of Smart Service Technologies in Urban Hotels,Fakhri Ahmad Zainunnuri,2025,10.59261/hmoj.v2i2.49,crossref:10.59261/hmoj.v2i2.49,Crossref,,Hospitality Management and Operations Journal,https://doi.org/10.59261/hmoj.v2i2.49,smart ports digital transformation port operations,2026-07-02T22:31:35.670320+00:00,Crossref open metadata
Evaluating Factors Affecting Digital Transformation Towards Smart Port in Hai Phong Using CFPR,Unknown,2025,10.55228/jtst.14(3).14-24,crossref:10.55228/jtst.14(3).14-24,Crossref,,Journal of Transportation Science and Technology,https://doi.org/10.55228/jtst.14(3).14-24,smart ports digital transformation port operations,2026-07-02T22:31:35.670324+00:00,Crossref open metadata
Romanian Maritime Ports in the Digital Transformation Era: The Shift from Fourth-Generation to Smart Ports and the Impact on the Global Logistics Ecosystem,Alev Burmambet,2025,10.12716/1001.19.01.15,crossref:10.12716/1001.19.01.15,Crossref,,"TransNav, the International Journal on Marine Navigation and Safety of Sea Transportation",https://doi.org/10.12716/1001.19.01.15,smart ports digital transformation port operations,2026-07-02T22:31:35.670328+00:00,Crossref open metadata
Sea-Level Rise and Climate Adaptation in Aruba,Emanuele Massetti,,10.5089/9798229034920.018.a001,crossref:10.5089/9798229034920.018.a001,Crossref,,,https://doi.org/10.5089/9798229034920.018.a001,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362138+00:00,Crossref open metadata
Building-level adaptation analysis under uncertain sea-level rise,"Yu Han, Pallab Mozumder",2021,10.1016/j.crm.2021.100305,crossref:10.1016/j.crm.2021.100305,Crossref,,Climate Risk Management,https://doi.org/10.1016/j.crm.2021.100305,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362157+00:00,Crossref open metadata
Sea-Level Change in the Pacific Islands Region,Unknown,2022,10.22617/tcs220312-2,crossref:10.22617/tcs220312-2,Crossref,,,https://doi.org/10.22617/tcs220312-2,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362163+00:00,Crossref open metadata
The Challenge of Climate Change for Future Port Cities: Considering the Precautionary Principle in Adaptation to Sea-Level Rise,Nick Osbaldiston,2024,10.1163/9789004711174_003,crossref:10.1163/9789004711174_003,Crossref,,Hustle and Bustle,https://doi.org/10.1163/9789004711174_003,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362168+00:00,Crossref open metadata
"Assessing Climate Change Impacts, Sea Level Rise and Storm Surge Risk in Port Cities",Unknown,2008,10.1787/236018165623,crossref:10.1787/236018165623,Crossref,,OECD Environment Working Papers,https://doi.org/10.1787/236018165623,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362172+00:00,Crossref open metadata
Sea-Level Rise Risk and Adaptation in Estuaries,"Jochen Hinkel, Mark Schuerch, Jon French, Robert J. Nicholls",2023,10.1201/9781003126096-32,crossref:10.1201/9781003126096-32,Crossref,,Climate Change and Estuaries,https://doi.org/10.1201/9781003126096-32,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362179+00:00,Crossref open metadata
"Wanqingsha : agriculture, urbanization, sea level rise : climate change adaptation in estuarine urbanizing area",Xiwei Chen,,10.5353/th_b5325146,crossref:10.5353/th_b5325146,Crossref,,,https://doi.org/10.5353/th_b5325146,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362183+00:00,Crossref open metadata
Administrative Draft: Sea-Level Rise &amp; Climate Adaptation Plan for the City of Carpinteria,Jean Long,,10.15368/theses.2013.86,crossref:10.15368/theses.2013.86,Crossref,,,https://doi.org/10.15368/theses.2013.86,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362187+00:00,Crossref open metadata
Adaptation:,Unknown,2025,10.2307/jj.25968899.6,crossref:10.2307/jj.25968899.6,Crossref,,The Visual Life of Climate Change,https://doi.org/10.2307/jj.25968899.6,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362191+00:00,Crossref open metadata
Flood-Prone Areas Due to Heavy Rains and Sea Level Rise in the Municipality of Maputo,Sarah Braccio,2014,10.1007/978-3-319-00672-7_11,crossref:10.1007/978-3-319-00672-7_11,Crossref,,Springer Climate,https://doi.org/10.1007/978-3-319-00672-7_11,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362195+00:00,Crossref open metadata
Sea-Level Rise Due to Climate Change,"Brij Bhushan, Abhishek Sharma",2022,10.1201/9780429463938-16,crossref:10.1201/9780429463938-16,Crossref,,Flood Handbook,https://doi.org/10.1201/9780429463938-16,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362199+00:00,Crossref open metadata
Conclusion: flood management and adaptation - viewing flood events in context,E. Carina H. Keskitalo,2013,10.4337/9781781006672.00015,crossref:10.4337/9781781006672.00015,Crossref,,Climate Change and Flood Risk Management,https://doi.org/10.4337/9781781006672.00015,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362202+00:00,Crossref open metadata
Floods of movement,Sem Jacobus Duijndam,,10.5463/thesis.705,crossref:10.5463/thesis.705,Crossref,,,https://doi.org/10.5463/thesis.705,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362208+00:00,Crossref open metadata
Climate Change and Sea Level Rise: Fiji,Emanuele Massetti,,10.5089/9798229014304.018.a001,crossref:10.5089/9798229014304.018.a001,Crossref,,,https://doi.org/10.5089/9798229014304.018.a001,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362214+00:00,Crossref open metadata
COREDAR for Cities: Developing a Capacity Building Tool for Sea-Level Rise Risk Communication and Urban Community-Based Adaptation,A. Saleem Khan,2017,10.1007/978-3-319-53742-9_9,crossref:10.1007/978-3-319-53742-9_9,Crossref,,Climate Change Management,https://doi.org/10.1007/978-3-319-53742-9_9,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362221+00:00,Crossref open metadata
Sea Level Rise: Risk and Resilience in Coastal Cities,Unknown,,10.1163/9789004322714_cclc_2016-0002-006,crossref:10.1163/9789004322714_cclc_2016-0002-006,Crossref,,Climate Change and Law Collection,https://doi.org/10.1163/9789004322714_cclc_2016-0002-006,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362225+00:00,Crossref open metadata
Under Water:,Unknown,2019,10.1215/9781478005124-010,crossref:10.1215/9781478005124-010,Crossref,,Sea Level Rise,https://doi.org/10.1215/9781478005124-010,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362229+00:00,Crossref open metadata
Introduction. Local organisation to address flood risks: possibilities for adaptation to climate change?,E. Carina H. Keskitalo,2013,10.4337/9781781006672.00006,crossref:10.4337/9781781006672.00006,Crossref,,Climate Change and Flood Risk Management,https://doi.org/10.4337/9781781006672.00006,port climate adaptation sea level rise flood risk,2026-07-02T22:31:39.362232+00:00,Crossref open metadata
